626,07/05/2026 18:48:01,68906.4453,ON,8.27,8.63
627,07/05/2026 18:48:02,56248.7930,ON,8.27,8.63
628,07/05/2026 18:48:03,72608.9844,ON,8.27,8.63
629,07/05/2026 18:48:04,70484.1953,ON,8.27,8.63
630,07/05/2026 18:48:05,80900.4531,ON,8.27,8.63
631,07/05/2026 18:48:06,70758.0938,ON,8.27,8.63
632,07/05/2026 18:48:07,76397.8125,ON,8.27,8.63
633,07/05/2026 18:48:08,69579.4688,ON,8.27,8.63
634,07/05/2026 18:48:09,69034.1641,ON,8.27,8.63
635,07/05/2026 18:48:10,63108.7695,ON,8.27,8.63
636,07/05/2026 18:48:11,82968.4375,ON,8.27,8.63
637,07/05/2026 18:48:12,76416.6172,ON,8.27,8.63
638,07/05/2026 18:48:13,64728.5742,ON,8.27,8.63
639,07/05/2026 18:48:14,78419.1172,ON,8.27,8.63
640,07/05/2026 18:48:15,68906.8516,ON,8.27,8.63
641,07/05/2026 18:48:16,80548.5469,ON,8.27,8.63
642,07/05/2026 18:48:17,71277.5469,ON,8.27,8.63
643,07/05/2026 18:48:18,69833.3594,ON,8.27,8.63
644,07/05/2026 18:48:19,63944.2070,ON,8.27,8.63
645,07/05/2026 18:48:20,77117.4844,ON,8.27,8.63
646,07/05/2026 18:48:21,58009.8750,ON,8.27,8.63
647,07/05/2026 18:48:22,86854.7500,ON,8.27,8.63
648,07/05/2026 18:48:23,62712.3164,ON,8.27,8.63
649,07/05/2026 18:48:24,72550.8203,ON,8.27,8.63
650,07/05/2026 18:48:25,87328.8281,ON,8.27,8.63
651,07/05/2026 18:48:26,90319.3359,ON,8.27,8.63
652,07/05/2026 18:48:27,74001.0547,ON,8.27,8.63
653,07/05/2026 18:48:28,58033.7695,ON,8.27,8.63
654,07/05/2026 18:48:29,68361.3828,ON,8.27,8.63
655,07/05/2026 18:48:30,67088.1641,ON,8.27,8.63
656,07/05/2026 18:48:31,75772.9453,ON,8.27,8.63
657,07/05/2026 18:48:32,62593.0547,ON,8.27,8.63
658,07/05/2026 18:48:33,73134.6563,ON,8.27,8.63
659,07/05/2026 18:48:34,73618.3750,ON,8.27,8.63
660,07/05/2026 18:48:35,70246.0156,ON,8.27,8.63
661,07/05/2026 18:48:36,65188.1094,ON,8.27,8.63
662,07/05/2026 18:48:37,79699.2656,ON,8.27,8.63
663,07/05/2026 18:48:38,80421.3047,ON,8.27,8.63
664,07/05/2026 18:48:39,75965.5703,ON,8.27,8.63
665,07/05/2026 18:48:40,83420.5859,ON,8.27,8.63
666,07/05/2026 18:48:41,81149.0859,ON,8.27,8.63
667,07/05/2026 18:48:42,77943.0547,ON,8.27,8.63
668,07/05/2026 18:48:43,53198.2539,ON,8.27,8.63
669,07/05/2026 18:48:44,60534.3438,ON,8.27,8.63
670,07/05/2026 18:48:45,67628.9141,ON,8.27,8.63
671,07/05/2026 18:48:46,81476.0859,ON,8.27,8.63
672,07/05/2026 18:48:47,54485.6719,ON,8.27,8.63
673,07/05/2026 18:48:48,83343.7500,ON,8.27,8.63
674,07/05/2026 18:48:49,67502.4766,ON,8.27,8.63
675,07/05/2026 18:48:50,81986.7422,ON,8.27,8.63
676,07/05/2026 18:48:51,79151.2344,ON,8.27,8.63
677,07/05/2026 18:48:52,93350.5547,ON,8.27,8.63
678,07/05/2026 18:48:53,65131.4805,ON,8.27,8.63
679,07/05/2026 18:48:54,89106.5000,ON,8.27,8.63
680,07/05/2026 18:48:55,54428.9141,ON,8.27,8.63
681,07/05/2026 18:48:56,56392.1719,ON,8.27,8.63
682,07/05/2026 18:48:57,85504.1797,ON,8.27,8.63
683,07/05/2026 18:48:58,67562.4766,ON,8.27,8.63
684,07/05/2026 18:48:59,70015.7500,ON,8.27,8.63
685,07/05/2026 18:49:00,82393.4609,ON,8.27,8.63
686,07/05/2026 18:49:01,70588.1328,ON,8.27,8.63
687,07/05/2026 18:49:02,89895.8516,ON,8.27,8.63
688,07/05/2026 18:49:03,74327.3984,ON,8.27,8.63
689,07/05/2026 18:49:04,89297.7031,ON,8.27,8.63
690,07/05/2026 18:49:05,82549.7969,ON,8.27,8.63
691,07/05/2026 18:49:06,63392.9258,ON,8.27,8.63
692,07/05/2026 18:49:07,67513.8359,ON,8.27,8.63
693,07/05/2026 18:49:08,68948.0391,ON,8.27,8.63
694,07/05/2026 18:49:09,74917.8281,ON,8.27,8.63
695,07/05/2026 18:49:10,66837.2578,ON,8.27,8.63
696,07/05/2026 18:49:11,86187.6406,ON,8.27,8.63
697,07/05/2026 18:49:12,75782.7734,ON,8.27,8.63
698,07/05/2026 18:49:13,63173.8047,ON,8.27,8.63
699,07/05/2026 18:49:14,60801.7539,ON,8.27,8.63
700,07/05/2026 18:49:15,56189.0977,ON,8.27,8.63
701,07/05/2026 18:49:16,67636.8281,ON,8.27,8.63
702,07/05/2026 18:49:17,75989.5313,ON,8.27,8.63
703,07/05/2026 18:49:18,74893.4375,ON,8.27,8.63
704,07/05/2026 18:49:19,83228.8984,ON,8.27,8.63
705,07/05/2026 18:49:20,92086.3438,ON,8.27,8.63
706,07/05/2026 18:49:21,66836.3438,ON,8.27,8.63
707,07/05/2026 18:49:22,70782.7422,ON,8.27,8.63
708,07/05/2026 18:49:23,57819.7773,ON,8.27,8.63
709,07/05/2026 18:49:24,64845.7383,ON,8.27,8.63
710,07/05/2026 18:49:25,85011.8125,ON,8.27,8.63
711,07/05/2026 18:49:26,84408.8047,ON,8.27,8.63
712,07/05/2026 18:49:27,83630.7031,ON,8.27,8.63
713,07/05/2026 18:49:28,73121.0703,ON,8.27,8.63
714,07/05/2026 18:49:29,102972.5547,ON,8.27,8.63
715,07/05/2026 18:49:30,75778.2813,ON,8.27,8.63
716,07/05/2026 18:49:31,76160.6875,ON,8.27,8.63
717,07/05/2026 18:49:32,76373.0469,ON,8.27,8.63
718,07/05/2026 18:49:33,64197.3906,ON,8.27,8.63
719,07/05/2026 18:49:34,91653.6953,ON,8.27,8.63
720,07/05/2026 18:49:35,77425.6953,ON,8.27,8.63
721,07/05/2026 18:49:36,98483.2656,ON,8.27,8.63
722,07/05/2026 18:49:37,69355.7109,ON,8.27,8.63
723,07/05/2026 18:49:38,52483.8086,ON,8.27,8.63
724,07/05/2026 18:49:39,63580.2109,ON,8.27,8.63
725,07/05/2026 18:49:40,79811.5391,ON,8.27,8.63
726,07/05/2026 18:49:41,97787.1953,ON,8.27,8.63
727,07/05/2026 18:49:42,84646.6328,ON,8.27,8.63
728,07/05/2026 18:49:43,80070.9375,ON,8.27,8.63
729,07/05/2026 18:49:44,64555.1250,ON,8.27,8.63
730,07/05/2026 18:49:45,67645.0781,ON,8.27,8.63
731,07/05/2026 18:49:46,59563.9258,ON,8.27,8.63
732,07/05/2026 18:49:47,72475.7109,ON,8.27,8.63
733,07/05/2026 18:49:48,67026.4531,ON,8.27,8.63
734,07/05/2026 18:49:49,63356.4180,ON,8.27,8.63
735,07/05/2026 18:49:50,54420.8906,ON,8.27,8.63
736,07/05/2026 18:49:51,59675.8242,ON,8.27,8.63
737,07/05/2026 18:49:52,69258.3203,ON,8.27,8.63
738,07/05/2026 18:49:53,57982.7461,ON,8.27,8.63
739,07/05/2026 18:49:54,66416.7734,ON,8.27,8.63
740,07/05/2026 18:49:55,77379.4453,ON,8.27,8.63
741,07/05/2026 18:49:56,75802.9766,ON,8.27,8.63
742,07/05/2026 18:49:57,65205.7930,ON,8.27,8.63
743,07/05/2026 18:49:58,72332.5156,ON,8.27,8.63
744,07/05/2026 18:49:59,62178.9336,ON,8.27,8.63
745,07/05/2026 18:50:00,84326.9141,ON,8.27,8.63
746,07/05/2026 18:50:01,93920.8281,ON,8.27,8.63
747,07/05/2026 18:50:02,93388.3828,ON,8.27,8.63
748,07/05/2026 18:50:03,72034.7109,ON,8.27,8.63
749,07/05/2026 18:50:04,75339.4922,ON,8.27,8.63
750,07/05/2026 18:50:05,76410.1016,ON,8.27,8.63
751,07/05/2026 18:50:06,86646.2188,ON,8.27,8.63
752,07/05/2026 18:50:07,84965.8750,ON,8.27,8.63
753,07/05/2026 18:50:08,63766.7617,ON,8.27,8.63
754,07/05/2026 18:50:09,82017.1094,ON,8.27,8.63
755,07/05/2026 18:50:10,87578.3125,ON,8.27,8.63
756,07/05/2026 18:50:11,92436.7891,ON,8.27,8.63
757,07/05/2026 18:50:12,106760.6797,ON,8.27,8.63
758,07/05/2026 18:50:13,79896.5313,ON,8.27,8.63
759,07/05/2026 18:50:14,90594.1094,ON,8.27,8.63
760,07/05/2026 18:50:15,83192.4063,ON,8.27,8.63
761,07/05/2026 18:50:16,107094.3438,ON,8.27,8.63
762,07/05/2026 18:50:17,69309.0781,ON,8.27,8.63
763,07/05/2026 18:50:18,72683.2344,ON,8.27,8.63
764,07/05/2026 18:50:19,117932.4141,ON,8.27,8.63
765,07/05/2026 18:50:20,84269.4219,ON,8.27,8.63
766,07/05/2026 18:50:21,75232.7266,ON,8.27,8.63
767,07/05/2026 18:50:22,84337.3438,ON,8.27,8.63
768,07/05/2026 18:50:23,69197.2188,ON,8.27,8.63
769,07/05/2026 18:50:24,79241.4531,ON,8.27,8.63
770,07/05/2026 18:50:25,76080.6797,ON,8.27,8.63
771,07/05/2026 18:50:26,89292.1641,ON,8.27,8.63
772,07/05/2026 18:50:27,79092.3047,ON,8.27,8.63
773,07/05/2026 18:50:28,69353.9844,ON,8.27,8.63
774,07/05/2026 18:50:29,71995.0859,ON,8.27,8.63
775,07/05/2026 18:50:30,66820.7813,ON,8.27,8.63
776,07/05/2026 18:50:31,76755.8203,ON,8.27,8.63
777,07/05/2026 18:50:32,69526.3125,ON,8.27,8.63
778,07/05/2026 18:50:33,68752.3750,ON,8.27,8.63
779,07/05/2026 18:50:34,88316.3047,ON,8.27,8.63
780,07/05/2026 18:50:35,72872.1641,ON,8.27,8.63
781,07/05/2026 18:50:36,93861.0781,ON,8.27,8.63
782,07/05/2026 18:50:37,69834.3438,ON,8.27,8.63
783,07/05/2026 18:50:38,72111.9844,ON,8.27,8.63
784,07/05/2026 18:50:39,70692.8438,ON,8.27,8.63
785,07/05/2026 18:50:40,70313.0703,ON,8.27,8.63
786,07/05/2026 18:50:41,80695.0469,ON,8.27,8.63
787,07/05/2026 18:50:42,77820.8203,ON,8.27,8.63
788,07/05/2026 18:50:43,75356.4531,ON,8.27,8.63
789,07/05/2026 18:50:44,82402.4531,ON,8.27,8.63
790,07/05/2026 18:50:45,78814.7344,ON,8.27,8.63
791,07/05/2026 18:50:46,93301.7500,ON,8.27,8.63
792,07/05/2026 18:50:47,78043.9141,ON,8.27,8.63
793,07/05/2026 18:50:48,55445.6523,ON,8.27,8.63
794,07/05/2026 18:50:49,79381.2109,ON,8.27,8.63
795,07/05/2026 18:50:50,73378.5625,ON,8.27,8.63
796,07/05/2026 18:50:51,80873.9375,ON,8.27,8.63
797,07/05/2026 18:50:52,82749.1016,ON,8.27,8.63
798,07/05/2026 18:50:53,82443.4688,ON,8.27,8.63
799,07/05/2026 18:50:54,63620.3281,ON,8.27,8.63
800,07/05/2026 18:50:55,77405.4609,ON,8.27,8.63
801,07/05/2026 18:50:56,79086.2109,ON,8.27,8.63
802,07/05/2026 18:50:57,103520.7031,ON,8.27,8.63
803,07/05/2026 18:50:58,98742.4219,ON,8.27,8.63
804,07/05/2026 18:50:59,97221.0859,ON,8.27,8.63
805,07/05/2026 18:51:00,98253.7969,ON,8.27,8.63
806,07/05/2026 18:51:01,69304.8359,ON,8.27,8.63
807,07/05/2026 18:51:02,78013.1641,ON,8.27,8.63
808,07/05/2026 18:51:03,96922.7813,ON,8.27,8.63
809,07/05/2026 18:51:04,64134.8594,ON,8.27,8.63
810,07/05/2026 18:51:05,74589.3047,ON,8.27,8.63
811,07/05/2026 18:51:06,84120.6016,ON,8.27,8.63
812,07/05/2026 18:51:07,79000.4531,ON,8.27,8.63
813,07/05/2026 18:51:08,62297.6758,ON,8.27,8.63
814,07/05/2026 18:51:09,88307.3359,ON,8.27,8.63
815,07/05/2026 18:51:10,87072.1797,ON,8.27,8.63
816,07/05/2026 18:51:11,73108.6484,ON,8.27,8.63
817,07/05/2026 18:51:12,76422.9531,ON,8.27,8.63
818,07/05/2026 18:51:13,95278.6484,ON,8.27,8.63
819,07/05/2026 18:51:14,84392.5859,ON,8.27,8.63
820,07/05/2026 18:51:15,75813.3438,ON,8.27,8.63
821,07/05/2026 18:51:16,73247.8984,ON,8.27,8.63
822,07/05/2026 18:51:17,90951.4844,ON,8.27,8.63
823,07/05/2026 18:51:18,86079.3828,ON,8.27,8.63
824,07/05/2026 18:51:19,83427.1406,ON,8.27,8.63
825,07/05/2026 18:51:20,88528.6797,ON,8.27,8.63
826,07/05/2026 18:51:21,76367.1172,ON,8.27,8.63
827,07/05/2026 18:51:22,53857.1797,ON,8.27,8.63
828,07/05/2026 18:51:23,72470.1953,ON,8.27,8.63
829,07/05/2026 18:51:24,84120.3750,ON,8.27,8.63
830,07/05/2026 18:51:25,71056.8828,ON,8.27,8.63
831,07/05/2026 18:51:26,77430.8906,ON,8.27,8.63
832,07/05/2026 18:51:27,81172.5000,ON,8.27,8.63
833,07/05/2026 18:51:28,84545.1563,ON,8.27,8.63
834,07/05/2026 18:51:29,79963.0938,ON,8.27,8.63
835,07/05/2026 18:51:30,62799.4766,ON,8.27,8.63
836,07/05/2026 18:51:31,86918.3438,ON,8.27,8.63
837,07/05/2026 18:51:32,72407.5781,ON,8.27,8.63
838,07/05/2026 18:51:33,85409.5859,ON,8.27,8.63
839,07/05/2026 18:51:34,80531.2344,ON,8.27,8.63
840,07/05/2026 18:51:35,77450.4141,ON,8.27,8.63
841,07/05/2026 18:51:36,69064.4297,ON,8.27,8.63
842,07/05/2026 18:51:37,82038.7578,ON,8.27,8.63
843,07/05/2026 18:51:38,58433.6250,ON,8.27,8.63
844,07/05/2026 18:51:39,67455.1094,ON,8.27,8.63
845,07/05/2026 18:51:40,95281.0703,ON,8.27,8.63
846,07/05/2026 18:51:41,82910.1797,ON,8.27,8.63
847,07/05/2026 18:51:42,74636.1016,ON,8.27,8.63
848,07/05/2026 18:51:43,64364.2539,ON,8.27,8.63
849,07/05/2026 18:51:44,83570.1094,ON,8.27,8.63
850,07/05/2026 18:51:45,83904.9297,ON,8.27,8.63
851,07/05/2026 18:51:46,88423.0391,ON,8.27,8.63
852,07/05/2026 18:51:47,78043.9609,ON,8.27,8.63
853,07/05/2026 18:51:48,103453.8438,ON,8.27,8.63
854,07/05/2026 18:51:49,94641.6016,ON,8.27,8.63
855,07/05/2026 18:51:50,111183.0781,ON,8.27,8.63
856,07/05/2026 18:51:51,64951.5391,ON,8.27,8.63
857,07/05/2026 18:51:52,79537.3125,ON,8.27,8.63
858,07/05/2026 18:51:53,83696.5000,ON,8.27,8.63
859,07/05/2026 18:51:54,87430.6250,ON,8.27,8.63
860,07/05/2026 18:51:55,70489.1719,ON,8.27,8.63
861,07/05/2026 18:51:56,107814.5547,ON,8.27,8.63
862,07/05/2026 18:51:57,84708.5313,ON,8.27,8.63
863,07/05/2026 18:51:58,83840.6094,ON,8.27,8.63
864,07/05/2026 18:51:59,66466.3828,ON,8.27,8.63
865,07/05/2026 18:52:00,91279.7109,ON,8.27,8.63
866,07/05/2026 18:52:01,67327.0703,ON,8.27,8.63
867,07/05/2026 18:52:02,81913.3359,ON,8.27,8.63
868,07/05/2026 18:52:03,91908.3516,ON,8.27,8.63
869,07/05/2026 18:52:04,107652.9844,ON,8.27,8.63
870,07/05/2026 18:52:05,83094.4063,ON,8.27,8.63
871,07/05/2026 18:52:06,87218.7969,ON,8.27,8.63
872,07/05/2026 18:52:07,91989.7969,ON,8.27,8.63
873,07/05/2026 18:52:08,87604.1953,ON,8.27,8.63
874,07/05/2026 18:52:09,104513.0859,ON,8.27,8.63
875,07/05/2026 18:52:10,77613.4063,ON,8.27,8.63
876,07/05/2026 18:52:11,98182.6563,ON,8.27,8.63
877,07/05/2026 18:52:12,101747.2734,ON,8.27,8.63
878,07/05/2026 18:52:13,93712.8281,ON,8.27,8.63
879,07/05/2026 18:52:14,76913.1484,ON,8.27,8.63
880,07/05/2026 18:52:15,73352.8906,ON,8.27,8.63
881,07/05/2026 18:52:16,84330.6094,ON,8.27,8.63
882,07/05/2026 18:52:17,67808.5469,ON,8.27,8.63
883,07/05/2026 18:52:18,80887.2813,ON,8.27,8.63
884,07/05/2026 18:52:19,75022.0000,ON,8.27,8.63
885,07/05/2026 18:52:20,70443.8594,ON,8.27,8.63
886,07/05/2026 18:52:21,80105.6172,ON,8.27,8.63
887,07/05/2026 18:52:22,89459.0313,ON,8.27,8.63
888,07/05/2026 18:52:23,81664.3828,ON,8.27,8.63
889,07/05/2026 18:52:24,80594.0313,ON,8.27,8.63
890,07/05/2026 18:52:25,112858.1719,ON,8.27,8.63
891,07/05/2026 18:52:26,78158.0469,ON,8.27,8.63
892,07/05/2026 18:52:27,95039.9922,ON,8.27,8.63
893,07/05/2026 18:52:28,98416.8828,ON,8.27,8.63
894,07/05/2026 18:52:29,101901.5234,ON,8.27,8.63
895,07/05/2026 18:52:30,71404.1328,ON,8.27,8.63
896,07/05/2026 18:52:31,76068.2422,ON,8.27,8.63
897,07/05/2026 18:52:32,73831.5703,ON,8.27,8.63
898,07/05/2026 18:52:33,101029.9297,ON,8.27,8.63
899,07/05/2026 18:52:34,92324.0000,ON,8.27,8.63
900,07/05/2026 18:52:35,80381.1797,ON,8.27,8.63
901,07/05/2026 18:52:36,98031.0781,ON,8.27,8.63
902,07/05/2026 18:52:37,104626.4453,ON,8.27,8.63
903,07/05/2026 18:52:38,75310.2734,ON,8.27,8.63
904,07/05/2026 18:52:39,73512.6563,ON,8.27,8.63
905,07/05/2026 18:52:40,89330.9766,ON,8.27,8.63
906,07/05/2026 18:52:41,78898.0547,ON,8.27,8.63
907,07/05/2026 18:52:42,74759.8047,ON,8.27,8.63
908,07/05/2026 18:52:43,52029.5352,ON,8.27,8.63
909,07/05/2026 18:52:44,79548.2344,ON,8.27,8.63
910,07/05/2026 18:52:45,85123.7891,ON,8.27,8.63
911,07/05/2026 18:52:46,76020.5547,ON,8.27,8.63
912,07/05/2026 18:52:47,96895.0078,ON,8.27,8.63
913,07/05/2026 18:52:48,94186.3516,ON,8.27,8.63
914,07/05/2026 18:52:49,107291.2500,ON,8.27,8.63
915,07/05/2026 18:52:50,96335.7344,ON,8.27,8.63
916,07/05/2026 18:52:51,90470.4297,ON,8.27,8.63
917,07/05/2026 18:52:52,72579.6328,ON,8.27,8.63
918,07/05/2026 18:52:53,81253.7578,ON,8.27,8.63
919,07/05/2026 18:52:54,94935.6484,ON,8.27,8.63
920,07/05/2026 18:52:55,84664.4219,ON,8.27,8.63
921,07/05/2026 18:52:56,95967.0703,ON,8.27,8.63
922,07/05/2026 18:52:57,101864.1719,ON,8.27,8.63
923,07/05/2026 18:52:58,76728.8516,ON,8.27,8.63
924,07/05/2026 18:52:59,104913.8516,ON,8.27,8.63
925,07/05/2026 18:53:00,82028.5000,ON,8.27,8.63
926,07/05/2026 18:53:01,66831.8594,ON,8.27,8.63
927,07/05/2026 18:53:02,96244.3047,ON,8.27,8.63
928,07/05/2026 18:53:03,81864.1094,ON,8.27,8.63
929,07/05/2026 18:53:04,95385.7891,ON,8.27,8.63
930,07/05/2026 18:53:05,99277.3359,ON,8.27,8.63
931,07/05/2026 18:53:06,89521.6406,ON,8.27,8.63
932,07/05/2026 18:53:07,90831.9453,ON,8.27,8.63
933,07/05/2026 18:53:08,71730.0078,ON,8.27,8.63
934,07/05/2026 18:53:09,62711.3594,ON,8.27,8.63
935,07/05/2026 18:53:10,66789.6563,ON,8.27,8.63
936,07/05/2026 18:53:11,86632.8203,ON,8.27,8.63
937,07/05/2026 18:53:12,77098.9219,ON,8.27,8.63
938,07/05/2026 18:53:13,72306.4453,ON,8.27,8.63
939,07/05/2026 18:53:14,85308.0313,ON,8.27,8.63
940,07/05/2026 18:53:15,85882.1484,ON,8.27,8.63
941,07/05/2026 18:53:16,81370.8203,ON,8.27,8.63
942,07/05/2026 18:53:17,70948.5469,ON,8.27,8.63
943,07/05/2026 18:53:18,97568.3438,ON,8.27,8.63
944,07/05/2026 18:53:19,80142.0313,ON,8.27,8.63
945,07/05/2026 18:53:20,87054.1641,ON,8.27,8.63
946,07/05/2026 18:53:21,78887.6094,ON,8.27,8.63
947,07/05/2026 18:53:22,93541.8594,ON,8.27,8.63
948,07/05/2026 18:53:23,66522.8750,ON,8.27,8.63
949,07/05/2026 18:53:24,75602.4688,ON,8.27,8.63
950,07/05/2026 18:53:25,69366.4375,ON,8.27,8.63
951,07/05/2026 18:53:26,74516.7344,ON,8.27,8.63
952,07/05/2026 18:53:27,64692.4609,ON,8.27,8.63
953,07/05/2026 18:53:28,58634.8594,ON,8.27,8.63
954,07/05/2026 18:53:29,73117.7734,ON,8.27,8.63
955,07/05/2026 18:53:30,94750.8516,ON,8.27,8.63
956,07/05/2026 18:53:31,80594.2031,ON,8.27,8.63
957,07/05/2026 18:53:32,72201.4609,ON,8.27,8.63
958,07/05/2026 18:53:33,75452.3438,ON,8.27,8.63
959,07/05/2026 18:53:34,73766.6094,ON,8.27,8.63
960,07/05/2026 18:53:35,71488.2031,ON,8.27,8.63
961,07/05/2026 18:53:36,57308.9688,ON,8.27,8.63
962,07/05/2026 18:53:37,69020.5938,ON,8.27,8.63
963,07/05/2026 18:53:38,58171.9961,ON,8.27,8.63
964,07/05/2026 18:53:39,75033.2344,ON,8.27,8.63
965,07/05/2026 18:53:40,71148.8359,ON,8.27,8.63
966,07/05/2026 18:53:41,92442.8984,ON,8.27,8.63
967,07/05/2026 18:53:42,72477.1406,ON,8.27,8.63
968,07/05/2026 18:53:43,69298.2031,ON,8.27,8.63
969,07/05/2026 18:53:44,70717.3906,ON,8.27,8.63
970,07/05/2026 18:53:45,67346.9297,ON,8.27,8.63
971,07/05/2026 18:53:46,75372.6875,ON,8.27,8.63
972,07/05/2026 18:53:47,74341.2266,ON,8.27,8.63
973,07/05/2026 18:53:48,69202.5078,ON,8.27,8.63
974,07/05/2026 18:53:49,72375.9688,ON,8.27,8.63
975,07/05/2026 18:53:50,72294.1641,ON,8.27,8.63
976,07/05/2026 18:53:51,70439.8828,ON,8.27,8.63
977,07/05/2026 18:53:52,80316.1563,ON,8.27,8.63
978,07/05/2026 18:53:53,52416.4688,ON,8.27,8.63
979,07/05/2026 18:53:54,77876.4375,ON,8.27,8.63
980,07/05/2026 18:53:55,60974.3281,ON,8.27,8.63
981,07/05/2026 18:53:56,88125.5000,ON,8.27,8.63
982,07/05/2026 18:53:57,61948.1406,ON,8.27,8.63
983,07/05/2026 18:53:58,68185.4297,ON,8.27,8.63
984,07/05/2026 18:53:59,78609.5000,ON,8.27,8.63
985,07/05/2026 18:54:00,76264.2656,ON,8.27,8.63
986,07/05/2026 18:54:01,55622.5898,ON,8.27,8.63
987,07/05/2026 18:54:02,74399.6875,ON,8.27,8.63
988,07/05/2026 18:54:03,65719.5234,ON,8.27,8.63
989,07/05/2026 18:54:04,55788.3359,ON,8.27,8.63
